Date,AAPL,AXP,BA,CAT,CSCO,CVX,DIS,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WBA,WMT,XOM
28/03/18,166.479996,92.209999,320.019989,145.160004,41.66,112.099998,98.540001,249.369995,174.759995,152.520004,49.599998,127.449997,108,43.32,158.410004,216.539993,55.09,89.389999,65.440002,35.299999,78.839996,138.789993,218.5,124.449997,116.989998,48,67.589996,87.769997,72.809998
29/03/18,167.779999,93.279999,327.880005,147.380005,42.889999,114.040001,100.440002,251.860001,178.240005,153.429993,52.080002,128.149994,109.970001,43.43,156.380005,219.520004,54.470001,91.269997,66.440002,35.490002,79.279999,138.860001,214,125.82,119.620003,47.82,65.470001,88.970001,74.610001
02/04/18,166.679993,91,322.440002,143.889999,41.009998,112.239998,98.660004,247.350006,172.899994,150.070007,48.919998,124.559998,107.849998,42.669998,157.720001,212.619995,53.27,88.519997,64.120003,35.049999,77.400002,134.839996,217.199997,123.480003,118.389999,47.16,63.099998,85.550003,73.220001
03/04/18,168.389999,92.739998,330.820007,145.059998,41.380001,114.830002,99.419998,250.580002,173.759995,149.850006,49.75,128.350006,109.330002,43.380001,160.399994,216.330002,54.09,89.709999,66.699997,35.68,78.459999,136.990005,224.580002,124.910004,119.199997,47.5,63.169998,86.800003,75.019997
04/04/18,171.610001,93.580002,327.440002,145.179993,41.200001,114.480003,100.949997,252.619995,177.440002,154.119995,49.990002,130.410004,110.989998,44.240002,161.729996,217.559998,54.540001,92.330002,68.419998,36.130001,79.050003,138.630005,228.789993,125.769997,119.809998,47.93,65.510002,87.220001,74.870003
05/04/18,172.800003,94.199997,336.399994,148.130005,41.82,117.290001,102.110001,255.809998,179.130005,154.029999,50.380001,130.710007,111.879997,44.400002,163.949997,218.669998,54.529999,92.379997,69.589996,35.73,78.800003,139.289993,229.070007,125.760002,121.190002,48.240002,64.650002,87.809998,76.019997
06/04/18,168.380005,91.910004,326.119995,142.990005,40.73,114.760002,100.349998,249.970001,174.449997,150.570007,48.790001,128.100006,109.089996,43.919998,161.25,212.25,53.360001,90.230003,67.550003,35.169998,78.43,137.25,223.960007,122.760002,117.699997,47.48,63.470001,86.690002,74.870003
09/04/18,170.050003,92.139999,322.480011,143.080002,41.169998,115.980003,99.699997,252.190002,172.509995,152.690002,49.549999,129.479996,110.400002,43.830002,161.229996,212.809998,56.16,90.769997,67.18,35.459999,78.160004,137.229996,222.729996,122.220001,118.790001,46.919998,62.849998,86.279999,74.870003
10/04/18,173.25,93,334.829987,148.089996,42.509998,118.849998,101.370003,256.570007,173.490005,155.389999,51.27,130.25,112.510002,43.990002,162.770004,216.979996,56.490002,92.879997,67,35.950001,78.370003,137.860001,226.789993,122.959999,120.720001,48.27,63.759998,86.449997,77.07
11/04/18,172.440002,91.599998,327.359985,146.789993,42.43,119.25,100.800003,252.940002,172.860001,155.360001,51.099998,129.630005,110.620003,43.990002,163.339996,214.330002,56.200001,91.860001,66.830002,35.790001,78.269997,136.589996,221.899994,122.449997,119.779999,47.580002,64.110001,85.910004,77.43
12/04/18,174.139999,93.349998,337.480011,150.139999,43.34,119.230003,100.389999,259.589996,173.360001,158.070007,52.720001,130.429993,113.370003,44.029999,161.619995,216.419998,56.740002,93.580002,67.769997,36.32,77.790001,137.289993,224.240005,123.25,121.07,47.740002,64.040001,85.43,77.220001
13/04/18,174.729996,93.029999,329.279999,150.229996,43,119.919998,100.349998,255.919998,172.800003,156.710007,51.860001,130.619995,110.300003,44.509998,161.729996,215.520004,57.169998,93.080002,67.25,36.32,78.370003,136.289993,224.279999,122.709999,120.75,47.66,63.82,86.019997,77.839996
16/04/18,175.820007,93.599998,331.769989,152.139999,43.299999,120.699997,100.239998,257.880005,174.429993,157.889999,52.400002,131.759995,110.209999,44.68,161.630005,217.699997,58.650002,94.169998,67.059998,36.529999,78.610001,137.550003,230.320007,123.809998,121.879997,48.389999,66.220001,86.839996,78.540001
17/04/18,178.240005,93.860001,336.720001,153.309998,44.59,121.459999,102.169998,253.630005,174.910004,160.910004,53.540001,130.539993,110.209999,44.880001,162.550003,220.089996,59.27,96.07,67.510002,36.330002,78.43,137.339996,238.550003,124.529999,123.800003,48.849998,65.970001,87.900002,78.330002
18/04/18,177.839996,95.150002,341,155.949997,44.630001,123.82,101.209999,254,179.850006,148.789993,53.610001,127.720001,109.32,44.509998,161.809998,219.520004,58.919998,96.440002,66.199997,36.490002,78.199997,136.470001,236.399994,124.800003,124.480003,48.619999,66.260002,87.57,79.220001
19/04/18,172.800003,102.370003,340.640015,155.699997,44.560001,123.709999,100.889999,254.169998,177.080002,147.699997,52.220001,127.550003,111.720001,44.310001,159.529999,218.850006,58.639999,96.110001,65.730003,36.529999,74.949997,136.589996,235.759995,123.849998,123.959999,48.43,65.279999,87.889999,79.419998
20/04/18,165.720001,100.790001,338.670013,153.25,44.09,122.309998,100.239998,251.960007,177.009995,144.899994,51.529999,126.660004,111.470001,43.740002,158.770004,217.75,58.830002,95,66.089996,36.630001,73.800003,136.839996,235.059998,123.080002,124.199997,47.900002,63.919998,86.980003,79
23/04/18,165.240005,100.610001,338.839996,153.990005,44.25,123.580002,100.150002,246.669998,177.660004,145.860001,51.099998,126.830002,110.93,43.98,158.990005,215.880005,60.25,95.349998,66.879997,36.799999,73,137.229996,234.339996,123.459999,124.459999,48.66,64.599998,86.099998,79.57
24/04/18,162.940002,100.440002,329.059998,144.440002,43.740002,122.540001,99.459999,242.490005,176.259995,145.559998,51.450001,126.190002,110.410004,43.07,157.320007,201.130005,60.09,93.120003,66.970001,37.060001,72.5,132.880005,234.220001,122.099998,121.269997,49.669998,65,86.529999,78.349998
25/04/18,163.649994,98.779999,342.859985,145.190002,43.709999,122.720001,101.150002,239.229996,177.389999,145.940002,51.380001,126.760002,109.989998,42.43,155.940002,198.839996,59.630001,92.309998,66.669998,36.68,72.300003,132.220001,234.899994,121.449997,121.209999,50.099998,65.949997,87.169998,79.5
26/04/18,164.220001,100.230003,342.790009,146.309998,44.209999,124.220001,99.839996,240.089996,185.720001,146.720001,53.049999,128.009995,110.099998,42.75,158.899994,197.089996,59.41,94.260002,68.050003,36.849998,72.75,132.949997,237.029999,122.82,127.080002,49.759998,66.739998,87.940002,80.860001
27/04/18,162.320007,99.610001,340.880005,144.720001,44.709999,126.620003,99.230003,239.800003,186.460007,146.479996,52.73,128.270004,109.400002,43.310001,158.300003,196.119995,59.470001,95.82,69.559998,37,72.809998,133.190002,240.179993,122.459999,126.010002,51.57,67.110001,87.290001,77.790001
30/04/18,165.259995,98.75,333.559998,144.360001,44.290001,125.110001,100.330002,238.330002,184.800003,144.960007,51.619999,126.489998,108.779999,43.209999,167.440002,194.389999,58.869999,93.519997,68.389999,36.610001,72.339996,131.600006,236.399994,120.150002,126.879997,49.349998,66.449997,88.459999,77.75
01/05/18,169.100006,98.580002,329.540009,144.419998,44.830002,124.860001,100.059998,236.669998,184.630005,145,53.330002,126.010002,108.779999,42.59,163.440002,195.020004,57.98,95,68.099998,35.400002,71.959999,131.089996,236.850006,118.959999,127.510002,48.82,65.419998,87.410004,76.949997
02/05/18,176.570007,97.629997,324.190002,143.860001,43.860001,125.489998,99.620003,234.050003,185.910004,142.449997,52.310001,123.5,107.919998,42.060001,160.679993,194.5,57.299999,93.510002,68.260002,34.889999,70.940002,128.320007,233.460007,118.5,126.379997,47.75,63.650002,86.339996,76.800003
03/05/18,176.889999,97.139999,330.690002,143.779999,44.439999,126.010002,98.760002,233.410004,183.190002,141.990005,52.279999,123.029999,107.239998,41.889999,160.080002,195.679993,57.529999,94.07,66.900002,34.759998,71.360001,127.309998,234.149994,117.699997,127.18,47.84,62.23,86.230003,76.540001
04/05/18,183.830002,98.349998,334.429993,146.369995,45.299999,125.529999,101.150002,234.940002,185.029999,143.910004,52.779999,124.190002,108.43,42.360001,165.029999,199.360001,57.75,95.160004,68.099998,34.84,72.43,129.710007,235.899994,119.510002,128.160004,48.189999,63.810001,87.529999,76.900002
07/05/18,185.160004,98.580002,340.429993,149.820007,45.73,124.940002,102.480003,237.199997,183.559998,143.220001,53.330002,123.589996,109.370003,42.139999,165,200.259995,57.380001,96.220001,69.339996,34.93,71.980003,128.990005,233.779999,120.889999,129.259995,47.73,62.299999,85.470001,77.739998
08/05/18,186.050003,99.739998,338.369995,149.929993,45.709999,126.57,101.790001,237,185.039993,143,53.630001,122.610001,110.989998,41.810001,164.770004,201.740005,56.759998,95.809998,68.459999,34.98,71.440002,128.660004,232.029999,121.790001,129.899994,47.02,62.360001,85.739998,78.089996
09/05/18,187.360001,100.5,344.5,152.610001,46.040001,128.720001,99.970001,241.729996,186.360001,142.610001,54.34,123.510002,113.410004,41.779999,164.240005,203.419998,57.950001,96.940002,67.949997,35.169998,72.370003,129.75,229.210007,123.110001,130.839996,46.380001,62.939999,83.059998,79.93
10/05/18,190.039993,101.379997,344.070007,153.970001,46.299999,128.820007,101.68,243.440002,187.160004,144.240005,54.98,125.349998,114.290001,42.18,165.070007,205.029999,58.060001,97.910004,67.919998,35.040001,73.150002,130.880005,233.710007,124.099998,131,47.200001,63.810001,82.690002,81.720001
11/05/18,188.589996,101.419998,342.459991,154.860001,45.93,129.839996,102.07,242.919998,190.309998,144.139999,54.669998,127.239998,113.860001,42.139999,165.389999,205.160004,59.689999,97.699997,68.43,35.5,73.370003,131.25,238.279999,124.480003,131.820007,48.619999,64.089996,83.379997,81.279999
14/05/18,188.149994,101.290001,344.589996,155.279999,45.700001,130.389999,102.440002,243.910004,191.080002,144.300003,54.900002,126.059998,113.900002,42.040001,164.720001,205.759995,59.68,98.029999,68.839996,35.860001,73.279999,130,242.899994,124.980003,131.210007,48.490002,65.099998,84.389999,81.830002
15/05/18,186.440002,100.739998,342.119995,152.589996,45.48,129.740005,102.919998,241.559998,187.979996,143.740005,53.919998,125.129997,113.029999,41.720001,163.059998,202.410004,59.200001,97.32,69.5,35.689999,72.949997,129.860001,239.5,124.550003,131.100006,47.790001,64.610001,84.519997,81.790001
16/05/18,188.179993,100.589996,340.970001,153.800003,45.16,129.559998,105.040001,240.960007,186.380005,144.630005,54.639999,125.349998,113.339996,41.549999,162.869995,200.210007,59.75,97.150002,71.339996,35.68,73.529999,130.149994,241.720001,124.779999,130.889999,47.860001,65.739998,86.129997,82.019997
17/05/18,186.990005,101.220001,344.140015,153.690002,43.459999,129.460007,104.339996,239.100006,185.330002,144.5,54.810001,123.849998,112.959999,42.299999,161.309998,200.360001,59.07,96.18,70.940002,35.709999,73.959999,130.720001,242.960007,124.610001,129.929993,47.849998,65.989998,84.489998,81.879997
18/05/18,186.309998,100.989998,351.230011,155.710007,43.209999,127.860001,103.93,237,187.419998,144.080002,53.5,124.239998,111.129997,42.18,160.979996,198.960007,59.139999,96.360001,71.32,35.639999,73.449997,129.850006,244.639999,125.190002,129.929993,47.740002,64.339996,83.639999,81.300003
21/05/18,187.630005,102.040001,363.920013,158.919998,43.75,129.369995,104.059998,237.699997,189.789993,145.490005,54.32,123.720001,112.150002,42.41,161.479996,201.759995,58.57,97.599998,71.379997,35.799999,74.059998,131.139999,247.899994,128.050003,130.660004,48.43,64.5,84.510002,82.279999
22/05/18,187.160004,102.699997,355.019989,156.199997,43.650002,128.229996,104.07,238,186.869995,145.089996,54.450001,122.910004,113.010002,42.25,159.449997,198.970001,58.450001,97.5,71.309998,35.720001,74.029999,131.419998,245.179993,127.870003,130.710007,48.810001,64.230003,83.370003,81.639999
23/05/18,188.360001,101.93,359.209991,157.740005,43.68,128.699997,102.889999,237.809998,186.669998,144.669998,55.209999,123.449997,112.489998,42.400002,161.619995,198.669998,59.169998,98.660004,71.339996,35.970001,74.18,130.899994,244.259995,127.580002,131.880005,48.59,63.91,83.010002,82.150002
24/05/18,188.149994,102.010002,359,157.699997,43.57,126.610001,102.110001,236.100006,187.149994,144.070007,54.75,122.25,111.230003,42.32,162.389999,199.410004,59.130001,98.309998,72.18,35.889999,73.769997,130.649994,242.729996,127.400002,131.889999,48.639999,63.41,82.849998,80.269997
25/05/18,188.580002,101.099998,360.089996,155.850006,43.259998,122.190002,102.199997,235.009995,186.850006,143.639999,55.439999,121.470001,110.660004,42.400002,163.210007,199.029999,59.09,98.360001,72.25,35.68,74.309998,131.029999,244.949997,127.029999,131.279999,48.52,63.529999,82.459999,78.709999
29/05/18,187.899994,97.720001,352.480011,153.619995,42.970001,121.389999,99.690002,227.029999,185,141.220001,55.32,119.400002,105.93,42.68,160.619995,195.740005,58.400002,98.010002,70.919998,35.700001,74.050003,128.210007,242.169998,125.110001,129.690002,48.200001,62.700001,82.400002,78.419998
30/05/18,187.5,98.989998,358.190002,155.460007,42.849998,125.160004,99.980003,229.160004,187.089996,142.619995,55.68,120.970001,108.349998,43.130001,161.820007,198.679993,59.720001,98.949997,72.230003,36.049999,74.889999,130.169998,244.940002,126.199997,130.639999,48.599998,63.540001,84.120003,81.5
31/05/18,186.869995,98.300003,352.160004,151.910004,42.709999,124.300003,99.470001,225.880005,186.550003,141.309998,55.200001,119.620003,107.010002,43,160.009995,197.229996,59.529999,98.839996,71.800003,35.93,73.169998,128.520004,241.509995,124.82,130.720001,47.669998,62.389999,82.540001,81.239998
01/06/18,190.240005,98.25,356.720001,153.520004,43.66,123.849998,99.360001,228.350006,187.350006,141.949997,57.080002,121.260002,108.400002,43.119999,159.160004,199.589996,60.560001,100.790001,72.760002,36.25,73.449997,129.289993,243.350006,125.809998,130.850006,47.810001,62.860001,82.989998,81.830002
04/06/18,191.830002,99.449997,360.730011,152.5,43.580002,122.260002,100.239998,229.889999,191.360001,143.039993,56.830002,121.949997,108.449997,43.490002,160.220001,201.059998,62.02,101.669998,73.830002,36.450001,74.18,129.720001,244.630005,126.290001,133.070007,47.82,63.299999,85.419998,80.970001
05/06/18,193.309998,99.309998,360.100006,153.009995,43.669998,122.730003,99.940002,228.339996,191.940002,143.699997,56.529999,121.480003,107.839996,43.110001,159.479996,201.199997,61.389999,102.190002,74.050003,36.439999,73.970001,129.169998,244.429993,125.949997,133.559998,47.970001,62.889999,84.620003,80.68
06/06/18,193.979996,100.970001,371.559998,156.509995,44.259998,123.379997,101.910004,232.229996,193.589996,144.710007,57.029999,122.790001,110.360001,43.459999,162.380005,203.860001,61.93,102.489998,74.75,36.380001,74.349998,128.770004,248.649994,126.82,136.279999,48.41,63.150002,84.559998,82.059998
07/06/18,193.460007,101.480003,368.529999,156.289993,43.650002,126.959999,102.470001,233.449997,196.169998,145.360001,55.880001,123.330002,110.800003,43.439999,169.479996,205.070007,61.990002,100.879997,74.760002,36.490002,75.760002,129.770004,248.979996,127.580002,133.839996,49.009998,63.599998,84.949997,82.879997
08/06/18,191.699997,101,369.5,155.320007,43.48,126.440002,103.980003,233.389999,198.330002,146.139999,55.049999,124.059998,111.110001,43.950001,168.910004,206.589996,62.580002,101.629997,74.900002,36.669998,77.18,131.320007,250.679993,127.610001,134.740005,49.18,63.400002,84.360001,83.599998
11/06/18,191.229996,101.199997,370.940002,156.300003,43.689999,127.559998,104.349998,234.089996,199.639999,146.580002,54.52,122.660004,110.830002,44.130001,166.490005,205.119995,62.330002,101.050003,74.589996,36.299999,77.529999,130.5,253.779999,128.169998,133.910004,49.299999,64.059998,84.300003,83.099998
12/06/18,192.279999,100.730003,370.619995,157.490005,43.939999,127.080002,104.330002,232.630005,201.309998,146.869995,54.82,122.540001,110.190002,44.41,166.729996,204.919998,62.439999,101.309998,74.290001,36.299999,77.239998,129.580002,253.580002,127.849998,134.860001,48.810001,63.700001,84.099998,82.419998
13/06/18,190.699997,100.019997,363.850006,154.710007,44.009998,127.07,106.309998,233.830002,200.309998,146.350006,55.029999,122.629997,109.970001,44.18,166.580002,204.889999,62.59,100.849998,74.110001,36.220001,76.470001,129.720001,252.869995,126.940002,134.399994,47.400002,63.91,84.089996,81.510002
14/06/18,190.800003,99.760002,362.420013,153.139999,44.689999,126.510002,108.75,233.649994,199.669998,145.199997,55.540001,122.410004,108.029999,43.580002,167.050003,203.630005,61.560001,101.419998,74.699997,36.16,75.989998,128.860001,255.330002,126.940002,135,47.82,64.870003,83.790001,81.889999
15/06/18,188.839996,98.519997,357.880005,150.020004,44.25,124.040001,108.849998,231.919998,200.539993,145.389999,55.110001,122.610001,107.900002,44.119999,166.460007,204.970001,62.029999,100.129997,75.839996,36.360001,77.379997,129.369995,255.979996,126.910004,135.100006,48.060001,65.800003,83.699997,80.660004
18/06/18,188.740005,98.470001,354.73999,148.679993,44.209999,125.970001,107.059998,231.389999,200.690002,144.479996,53.220001,121.32,108.18,43.549999,166.279999,204.169998,60.990002,100.860001,75.610001,36.16,75.839996,127.589996,254.869995,127.489998,136.199997,47.459999,64.150002,83,80.82
19/06/18,185.690002,97.139999,341.119995,143.300003,43.82,125.540001,106.099998,228.320007,199.210007,143.899994,52.93,122.57,107.550003,43.599998,164.970001,199.389999,61.029999,100.860001,74.260002,36.220001,76.330002,128.160004,253.020004,125.050003,135.110001,48.5,64.610001,83.610001,80.699997
20/06/18,186.5,96.419998,342.690002,143.130005,43.740002,125.290001,107.150002,227.820007,199.080002,142.630005,53.459999,122.040001,107.540001,43.259998,162.559998,198.080002,61.279999,101.870003,74.720001,36.459999,75.849998,124.989998,252.809998,125.360001,135.5,48.09,68,83.610001,80.449997
21/06/18,185.460007,96.629997,337.660004,139.529999,43.16,122.589996,105.889999,226.979996,200.309998,141.25,52.189999,121.449997,107.510002,43.09,160.529999,195.520004,61.18,101.139999,73.940002,36.299999,76.440002,123.449997,251.889999,123.480003,134.529999,48.630001,67.790001,84.209999,79.690002
22/06/18,184.919998,97.230003,338.910004,139.940002,43.200001,125.099998,106.339996,226.020004,197.410004,141.279999,52.5,122.839996,105.75,43.25,164.550003,196.5,61.470001,100.410004,73.43,36.509998,77.43,124.410004,254.369995,124.870003,135.330002,49.759998,67.610001,84.82,81.379997
25/06/18,182.169998,98.540001,331.200012,136.580002,42.290001,122.610001,104.449997,221.539993,196.380005,138.789993,50.709999,122.589996,104.790001,43.580002,159.809998,195.800003,61.080002,98.389999,72.349998,36.380001,77.790001,123.720001,250.710007,124.610001,130.929993,49.599998,67.239998,86.470001,79.739998
26/06/18,184.429993,98.209999,331.299988,135.539993,42.549999,124.160004,104.260002,221.580002,196.360001,139.080002,49.669998,122.349998,104.860001,43.330002,160.910004,196.580002,60.720001,99.080002,72.559998,36.380001,78,122.620003,249.770004,125.639999,132.550003,49.299999,66.57,85.980003,80.639999
27/06/18,184.160004,96.959999,329.820007,134.610001,42.330002,126,103.959999,220.179993,195.020004,137.479996,48.759998,121.610001,103.239998,43.07,157.419998,194.919998,59.880001,97.540001,71.349998,36.209999,77.690002,121.339996,248.169998,124.360001,131.020004,49.310001,66.260002,86.889999,81.709999
28/06/18,185.5,96.970001,334.649994,136.029999,42.939999,125.660004,104.769997,223.419998,195.210007,140.039993,49.25,122,104.93,43.470001,156.320007,195.970001,60.299999,98.629997,71.699997,36.360001,78.050003,122.449997,244.899994,124.599998,132.740005,50.860001,59.700001,85.860001,81.970001
29/06/18,185.110001,98,335.51001,135.669998,43.029999,126.43,104.809998,220.570007,195.100006,139.699997,49.709999,121.339996,104.199997,43.860001,156.690002,196.720001,60.700001,98.610001,79.68,36.279999,78.059998,122.339996,245.339996,125.029999,132.449997,50.310001,60.02,85.650002,82.730003
02/07/18,187.179993,99,336.079987,136.289993,42.810001,124.25,105.330002,223.259995,194.020004,139.860001,50.200001,121.580002,105.080002,43.75,156.869995,195.520004,60.459999,100.010002,78.349998,36.330002,78.129997,122.389999,247.479996,125.029999,132.5,50.419998,61.130001,84,81.760002
03/07/18,183.919998,97.839996,332.929993,133.830002,42.669998,124.730003,104.040001,220.380005,193.619995,139.570007,49.470001,122.709999,103.610001,43.990002,156.479996,195.830002,60.709999,99.050003,76.279999,36.349998,77.900002,122.769997,246.979996,124.919998,131.449997,50.700001,60.759998,84.440002,82.239998
05/07/18,185.399994,98.529999,333.179993,135.809998,42.560001,123.980003,105.339996,220.740005,194.410004,141.429993,50.75,125,103.720001,44.66,157.320007,197.339996,61.639999,99.760002,76.550003,36.869999,79.209999,122.599998,250.5,124.949997,133.289993,51.279999,62.380001,84.57,82.309998
06/07/18,187.970001,98.519997,334.640015,135.410004,42.709999,124.139999,104.779999,221.789993,194.479996,142.479996,51.369999,125.75,104.059998,44.639999,159.419998,197.460007,62.200001,101.160004,76.480003,37.110001,79.309998,123.18,250.759995,125.400002,134.089996,51.48,63.299999,84.510002,82.330002
09/07/18,190.580002,99.910004,341.920013,140.970001,42.669998,125.989998,106.019997,227.990005,196.080002,144.389999,51.860001,126.050003,107.279999,44.400002,159.940002,200.529999,62.02,101.849998,77.279999,37.16,77.860001,125.400002,253.669998,126.68,135.520004,50.740002,63.73,85.93,82.900002
10/07/18,190.350006,99.910004,347.160004,141.25,42.860001,127.589996,106.029999,226.850006,197.610001,144.710007,52.16,127.379997,106.620003,44.970001,160.619995,201.479996,62.299999,102.120003,77.57,37.43,79.82,125.870003,255.539993,127.059998,136.690002,51.34,63.200001,87.209999,83.660004
11/07/18,187.880005,100.300003,340.600006,136.759995,42.57,123.519997,108.040001,225.660004,196.949997,144.940002,51.200001,126.239998,106.389999,44.790001,158.619995,197.679993,61.900002,101.980003,77.360001,37.209999,79.160004,125.050003,254.589996,124.879997,138.149994,51.34,63.66,86.529999,82.589996
12/07/18,191.029999,101.150002,346.029999,139.419998,43.580002,124.260002,108.25,227.220001,197.949997,146.449997,52.349998,127.760002,106.849998,44.669998,159.119995,199.320007,62.66,104.190002,77.370003,37.52,78.889999,126.019997,256.049988,127.349998,139.899994,51.240002,63.880001,86.519997,82.690002
13/07/18,191.330002,100.5,350.790009,140.75,41.779999,124.040001,110,226.410004,198.690002,145.899994,52.220001,125.93,106.360001,44.740002,158.509995,201.179993,62.889999,105.43,77.379997,37.529999,79.309998,126.629997,258.700012,129.509995,139.419998,51.41,65.169998,87.699997,83.309998
16/07/18,190.910004,100.690002,356.100006,138.080002,42.5,122.980003,110.199997,231.440002,198.880005,145.460007,52.009998,124.690002,110.580002,44.73,158.779999,201.110001,62.59,104.910004,77.75,37.380001,79.529999,128.190002,256.980011,128.979996,138.460007,51.59,65.160004,87.639999,82.489998
17/07/18,191.449997,101.150002,356.880005,138.949997,42.34,121.910004,110.300003,231.020004,201.100006,143.490005,51.75,129.110001,110.5,45.25,159.75,202.070007,62.529999,105.949997,77.470001,37.650002,80.029999,128.789993,250.289993,130.710007,139.639999,51.43,65.629997,88.190002,82.309998
18/07/18,190.399994,102.980003,360.230011,141.119995,42.209999,121.529999,110.690002,231.240005,200.970001,144.520004,51.720001,127.800003,111.529999,45.119999,157.929993,202.199997,62.939999,105.120003,76.589996,37.66,79.720001,130,255.419998,131.690002,140.899994,51.139999,66.160004,88.07,82.220001
19/07/18,191.880005,100.169998,355.329987,139.419998,42.400002,121.669998,112.129997,229.630005,202.630005,149.240005,51.98,125.940002,109.889999,45.110001,157.410004,201.600006,62.509998,104.400002,76.949997,37.360001,78.730003,125.18,252.929993,130.360001,140.130005,50.75,64.93,87.720001,82.010002
20/07/18,191.440002,100.150002,354.899994,136.820007,42.009998,122.269997,111.480003,231.690002,202.449997,146.350006,51.91,125.849998,111.279999,45.279999,157.970001,201.949997,62.52,106.269997,76.959999,37.330002,78.68,125.199997,252.699997,130.259995,140.990005,50.619999,64.980003,88.059998,81.400002
23/07/18,191.610001,101.220001,353.269989,136.279999,42.060001,121.330002,111.089996,233.759995,202.229996,145.699997,52.310001,126.629997,113.349998,44.950001,158.75,198.839996,62.689999,107.970001,76.589996,37.209999,78.510002,124.239998,252.740005,129.369995,140.029999,50.75,65.339996,87.629997,81.400002
24/07/18,193,101.709999,358.269989,137.970001,42.389999,123.849998,110.699997,235.880005,201.990005,146.380005,52.18,129.360001,114.150002,45.259998,157.940002,200.679993,63.419998,107.660004,75.529999,37.700001,78.989998,124.75,253.759995,134.240005,140.029999,51.509998,65.510002,87.959999,83.010002
25/07/18,194.820007,102.629997,355.920013,140.479996,43.16,124.900002,111.18,236.690002,201,146.619995,52.43,128.619995,115.18,46.09,158.889999,204.380005,64.489998,110.830002,77.160004,37.990002,79.470001,126.279999,254.860001,134.75,142.639999,50.91,66.699997,87.900002,83.589996
26/07/18,194.210007,102.5,359.320007,142.580002,43.529999,123.949997,113.510002,237.110001,199.399994,146.710007,52.16,130.279999,114.849998,46.240002,156.139999,207.960007,64.010002,109.620003,78.150002,38.16,80.089996,129.490005,257,135.839996,142.5,51.18,67.540001,88.230003,84.239998
27/07/18,190.979996,103.849998,360.649994,142.559998,42.57,125.970001,112.620003,237.639999,197.139999,145.149994,47.68,131.550003,116.029999,46.209999,157.479996,207.419998,63.490002,107.68,76.889999,38.41,80.580002,130.729996,255.949997,134.529999,140.710007,52.009998,68.639999,88.129997,81.919998
30/07/18,189.910004,100.849998,351.059998,139.75,42.169998,127.830002,112.629997,238.949997,197.279999,145.490005,47.689999,132.169998,116.730003,46.23,158.639999,205.119995,64.809998,105.370003,75.959999,38.59,80.199997,131.100006,253.839996,133.100006,136.479996,52.490002,69.160004,88.879997,81.739998
31/07/18,190.289993,99.519997,356.299988,143.800003,42.290001,126.269997,113.559998,237.429993,197.520004,144.929993,48.099998,132.520004,114.949997,46.630001,157.539993,212.320007,65.870003,106.080002,76.910004,39.93,80.879997,130.139999,253.220001,135.740005,136.740005,51.639999,67.620003,89.230003,81.510002
01/08/18,201.5,99.449997,352.76001,138.539993,41.860001,125.389999,112.970001,236.039993,196.300003,143.5,48.810001,132.639999,115.660004,46.389999,156.919998,207.050003,65.489998,106.279999,77.540001,40.27,80.650002,128.960007,253.369995,134.899994,138.25,51.73,66.440002,88.239998,80.389999
02/08/18,207.389999,99.730003,349.730011,138.009995,42.529999,123.760002,112.75,233.990005,195.660004,142.960007,49.48,131.25,116.150002,46.18,155.410004,205.529999,65.220001,107.57,78.650002,39.650002,82,128.330002,256.079987,134.119995,138.919998,51.98,66.980003,88.760002,79.910004
03/08/18,207.990005,100.790001,348.440002,138.509995,42.830002,124.050003,114.089996,234.089996,195.639999,147.699997,49.630001,131.949997,117.089996,46.619999,156.210007,207.289993,65.93,108.040001,78.739998,40.540001,82.330002,129.699997,257.220001,133.889999,139.820007,52.27,67.220001,89.599998,80.199997
06/08/18,209.070007,100.919998,346.570007,139.479996,43.299999,124.300003,115.940002,235.929993,195.690002,146.029999,49.299999,132.020004,117.120003,46.650002,156.720001,206.699997,66.220001,108.129997,79.510002,41.040001,82.519997,130,256.76001,133.940002,139.710007,52.48,67.419998,89.669998,80.18
07/08/18,207.110001,101.970001,350.76001,142.380005,43.580002,125.18,116.559998,237.830002,197.050003,147.009995,49.700001,131.460007,117.550003,46.5,156.039993,208.570007,66.580002,108.879997,80.529999,40.84,82.639999,129.940002,257.649994,134.490005,140.279999,52.459999,67.050003,89.769997,81.269997
08/08/18,207.25,102.779999,347.779999,139.710007,43.84,123.879997,113.980003,236.369995,198.020004,146.889999,49.959999,131.169998,117.790001,46.150002,158.919998,207.139999,66.690002,109.489998,80.5,41.41,82.349998,129.210007,258.809998,134.710007,140.679993,52.700001,66.489998,90.050003,80.730003
09/08/18,208.880005,102.989998,343.720001,138.520004,43.779999,122.529999,114.160004,233.779999,198.080002,144.770004,50.139999,131.199997,116.879997,46.349998,159.300003,204.779999,66,109.669998,81.260002,41,81.400002,129.559998,261.589996,134.240005,140.009995,53.009998,66.169998,89.010002,80.32
